,station,date,DAPR,MDPR,PRCP,SNOW,SNWD,WESD,WESF,elevation,mindate,maxdate,latitude,name,datacoverage,elevationUnit,longitude
271,GHCND:US1INAL0005,2019-10-01T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
272,GHCND:US1INAL0005,2019-10-02T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
273,GHCND:US1INAL0005,2019-10-03T00:00:00,,,20.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
274,GHCND:US1INAL0005,2019-10-04T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
275,GHCND:US1INAL0005,2019-10-05T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
276,GHCND:US1INAL0005,2019-10-06T00:00:00,,,8.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
277,GHCND:US1INAL0005,2019-10-07T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
278,GHCND:US1INAL0005,2019-10-08T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
279,GHCND:US1INAL0005,2019-10-09T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
280,GHCND:US1INAL0005,2019-10-10T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
281,GHCND:US1INAL0005,2019-10-11T00:00:00,,,15.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
282,GHCND:US1INAL0005,2019-10-12T00:00:00,,,43.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
283,GHCND:US1INAL0005,2019-10-13T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
284,GHCND:US1INAL0005,2019-10-14T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
285,GHCND:US1INAL0005,2019-10-15T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
286,GHCND:US1INAL0005,2019-10-16T00:00:00,,,25.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
287,GHCND:US1INAL0005,2019-10-17T00:00:00,,,8.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
288,GHCND:US1INAL0005,2019-10-18T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
289,GHCND:US1INAL0005,2019-10-19T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
290,GHCND:US1INAL0005,2019-10-20T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
291,GHCND:US1INAL0005,2019-10-21T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
292,GHCND:US1INAL0005,2019-10-22T00:00:00,,,234.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
293,GHCND:US1INAL0005,2019-10-23T00:00:00,,,8.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
294,GHCND:US1INAL0005,2019-10-24T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
295,GHCND:US1INAL0005,2019-10-25T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
296,GHCND:US1INAL0005,2019-10-26T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
297,GHCND:US1INAL0005,2019-10-27T00:00:00,,,318.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
298,GHCND:US1INAL0005,2019-10-28T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
299,GHCND:US1INAL0005,2019-10-29T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
300,GHCND:US1INAL0005,2019-10-30T00:00:00,,,3.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
301,GHCND:US1INAL0005,2019-10-31T00:00:00,,,246.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
302,GHCND:US1INAL0005,2019-11-01T00:00:00,,,66.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
303,GHCND:US1INAL0005,2019-11-02T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
304,GHCND:US1INAL0005,2019-11-03T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
305,GHCND:US1INAL0005,2019-11-04T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
306,GHCND:US1INAL0005,2019-11-05T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
307,GHCND:US1INAL0005,2019-11-06T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
308,GHCND:US1INAL0005,2019-11-07T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
309,GHCND:US1INAL0005,2019-11-08T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
310,GHCND:US1INAL0005,2019-11-09T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
311,GHCND:US1INAL0005,2019-11-10T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
312,GHCND:US1INAL0005,2019-11-11T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
313,GHCND:US1INAL0005,2019-11-12T00:00:00,,,94.0,51.0,51.0,51.0,51.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
314,GHCND:US1INAL0005,2019-11-13T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
315,GHCND:US1INAL0005,2019-11-14T00:00:00,,,0.0,0.0,38.0,56.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
316,GHCND:US1INAL0005,2019-11-15T00:00:00,,,0.0,0.0,13.0,25.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
317,GHCND:US1INAL0005,2019-11-16T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
318,GHCND:US1INAL0005,2019-11-17T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
319,GHCND:US1INAL0005,2019-11-18T00:00:00,,,3.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
320,GHCND:US1INAL0005,2019-11-19T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
321,GHCND:US1INAL0005,2019-11-20T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
322,GHCND:US1INAL0005,2019-11-21T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
323,GHCND:US1INAL0005,2019-11-22T00:00:00,,,15.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
324,GHCND:US1INAL0005,2019-11-23T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
325,GHCND:US1INAL0005,2019-11-24T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
326,GHCND:US1INAL0005,2019-11-25T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
327,GHCND:US1INAL0005,2019-11-26T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
328,GHCND:US1INAL0005,2019-11-27T00:00:00,,,284.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
329,GHCND:US1INAL0005,2019-11-28T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
330,GHCND:US1INAL0005,2019-11-29T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
331,GHCND:US1INAL0005,2019-11-30T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
332,GHCND:US1INAL0005,2019-12-01T00:00:00,,,102.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
333,GHCND:US1INAL0005,2019-12-02T00:00:00,,,10.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
334,GHCND:US1INAL0005,2019-12-03T00:00:00,,,3.0,0.0,0.0,,,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
335,GHCND:US1INAL0005,2019-12-04T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
336,GHCND:US1INAL0005,2019-12-05T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
337,GHCND:US1INAL0005,2019-12-06T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
338,GHCND:US1INAL0005,2019-12-07T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
339,GHCND:US1INAL0005,2019-12-08T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
340,GHCND:US1INAL0005,2019-12-09T00:00:00,,,28.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
341,GHCND:US1INAL0005,2019-12-10T00:00:00,,,91.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
342,GHCND:US1INAL0005,2019-12-11T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
343,GHCND:US1INAL0005,2019-12-12T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
344,GHCND:US1INAL0005,2019-12-13T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
345,GHCND:US1INAL0005,2019-12-14T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
346,GHCND:US1INAL0005,2019-12-15T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
347,GHCND:US1INAL0005,2019-12-16T00:00:00,,,13.0,13.0,13.0,,13.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
348,GHCND:US1INAL0005,2019-12-17T00:00:00,,,8.0,5.0,,,,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
349,GHCND:US1INAL0005,2019-12-18T00:00:00,,,0.0,0.0,0.0,,,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
350,GHCND:US1INAL0005,2019-12-19T00:00:00,,,0.0,0.0,0.0,,,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
351,GHCND:US1INAL0005,2019-12-20T00:00:00,,,0.0,0.0,0.0,,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
352,GHCND:US1INAL0005,2019-12-21T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
353,GHCND:US1INAL0005,2019-12-22T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
354,GHCND:US1INAL0005,2019-12-23T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
355,GHCND:US1INAL0005,2019-12-24T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
356,GHCND:US1INAL0005,2019-12-25T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
357,GHCND:US1INAL0005,2019-12-26T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
358,GHCND:US1INAL0005,2019-12-27T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
359,GHCND:US1INAL0005,2019-12-28T00:00:00,,,0.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
360,GHCND:US1INAL0005,2019-12-29T00:00:00,,,193.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
361,GHCND:US1INAL0005,2019-12-30T00:00:00,,,259.0,0.0,0.0,0.0,0.0,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
362,GHCND:US1INAL0005,2019-12-31T00:00:00,,,28.0,13.0,13.0,,,257.9,1998-06-01,2020-03-22,41.21444,"HUNTERTOWN 2.6 ESE, IN US",0.9439,METERS,-85.12422
